id;Nome;Partido;Estado;Legislatura
74089;ARTHUR VIRGÍLIO;PSDB;AM;51
73683;ARY JOSÉ VANAZZI;PT;RS;51
73435;ARY KARA;PTB;SP;51
74222;ASDRUBAL BENTES;PMDB;PA;51
74090;ÁTILA LINS;PPS;AM;51
74459;ÁTILA LIRA;PSDB;PI;51
74441;AUGUSTO FARIAS;PPB;AL;51
74561;AUGUSTO FRANCO;PSDB;SE;51
73889;AUGUSTO NARDES;PPB;RS;51
74465;AVENZOAR ARRUDA;PT;PB;51
74024;AYRTON XEREZ;PFL;RJ;51
74312;B. SÁ;PPS;PI;51
74349;BABÁ;PT;PA;51
74342;BADU PICANÇO;PL*;AP;51
73663;BARBOSA NETO;PMDB;GO;51
73767;BASÍLIO VILLANI;PSDB;PR;51
74814;BEN-HUR FERREIRA;PT;MS;51
74535;BENITO GAMA;PMDB;BA;51
73478;BETO ALBUQUERQUE;PSB;RS;51
74676;BISPO RODRIGUES;PL*;RJ;51
74702;BISPO WANDERVAL;PL*;SP;51
74650;BONIFÁCIO DE ANDRADA;PSDB;MG;51
74577;CABO JÚLIO;PSB;MG;51
73479;CAIO RIELA;PTB;RS;51
74834;CANDINHO MATTOS;PSDB;RJ;51
73469;CARLITO MERSS;PT;SC;51
74321;CARLOS ALBERTO ROSADO;PFL;RN;51
74473;CARLOS BATATA;PSDB;PE;51
73583;CARLOS CURY;PPB;RO;51
74466;CARLOS DUNGA;PTB;PB;51
74474;CARLOS EDUARDO CADOCA;PMDB;PE;51
74651;CARLOS MELLES;PFL;MG;51
74652;CARLOS MOSCONI;PSDB;MG;51
73825;CARLOS NADER;PFL;RJ;51
74835;CARLOS SANTANA;PT;RJ;51
74799;CELCITA PINHEIRO;PFL;MT;51
74703;CELSO GIGLIO;PTB;SP;51
73568;CELSO JACOB;PDT;RJ;51
73441;CELSO RUSSOMANNO;PPB;SP;51
74195;CESAR BANDEIRA;PFL;MA;51
73480;CEZAR SCHIRMER;PMDB;RS;51
74000;CHICO DA PRINCESA;PL*;PR;51
73595;CHICO SARDELLI;PFL;SP;51
74453;CHIQUINHO FEITOSA;PSDB;CE;51
74313;CIRO NOGUEIRA;PFL;PI;51
74537;CLAUDIO CAJADO;PFL;BA;51
74475;CLEMENTINO COELHO;PPS;PE;51
74527;CLEONÂNCIO FONSECA;PPB;SE;51
74578;CLEUBER CARNEIRO;PFL;MG;51
73689;CLOVIS ILGENFRITZ;PT;RS;51
73833;CLOVIS QUEIROZ;PFL;AC;51
73585;CLOVIS VOLPI;PV;SP;51
74097;CONFÚCIO MOURA;PMDB;RO;51
73442;CORAUCI SOBRINHO;PFL;SP;51
74538;CORIOLANO SALES;PFL;BA;51
74677;CORNÉLIO RIBEIRO;PL*;RJ;51
74678;CORONEL GARCIA;PSDB;RJ;51
74016;COSTA FERREIRA;PFL;MA;51
73832;CRESCÊNCIO PEREIRA JR.;PFL;CE;51
73443;CUNHA BUENO;PPB;SP;51
74579;CUSTÓDIO MATTOS;PSDB;MG;51
74467;DAMIÃO FELICIANO;PMDB;PB;51
74654;DANILO DE CASTRO;PSDB;MG;51
74187;DARCI COELHO;PFL;TO;51
73891;DARCÍSIO PERONDI;PMDB;RS;51
73554;DE VELASCO;PSL;SP;51
73445;DELFIM NETTO;PPB;SP;51
74347;DEUSDETH PANTOJA;PFL;PA;51
73768;DILCEU SPERAFICO;PPB;PR;51
74679;DINO FERNANDES;PPB;RJ;51
73685;DIVALDO SURUAGY;PST;AL;51
74476;DJALMA PAES;PSB;PE;51
74188;DOLORES NUNES;PMDB;TO;51
74468;DOMICIANO CABRAL;PSDB;PB;51
74343;DR. BENEDITO DIAS;PPB;AP;51
74705;DR. EVILÁSIO;PSB;SP;51
73828;DR. GOMES;PFL;AM;51
74680;DR. HELENO;PSDB;RJ;51
74779;DR. HÉLIO;PDT;SP;51
73459;DR. ROSINHA;PT;PR;51
73446;DUILIO PISANESCHI;PTB;SP;51
74682;EBER SILVA;PST;RJ;51
73447;EDINHO ARAÚJO;PPS;SP;51
73793;EDINHO BEZ;PMDB;SC;51
73599;EDIR OLIVEIRA;PTB;RS;51
73794;EDISON ANDRINO;PMDB;SC;51
74580;EDMAR MOREIRA;PFL;MG;51
73827;EDMUNDO GALDINO;PSDB;TO;51
74655;EDUARDO BARBOSA;PSDB;MG;51
74416;EDUARDO CAMPOS;PSB;PE;51
73448;EDUARDO JORGE;PT;SP;51
74683;EDUARDO PAES;PFL;RJ;51
74344;EDUARDO SEABRA;PTB;AP;51
74407;EFRAIM MORAIS;PFL;PB;51
74075;ELCIONE BARBALHO;PMDB;PA;51
74656;ELIAS MURAD;PSDB;MG;51
74198;ELISEU MOURA;PPB;MA;51
74657;ELISEU RESENDE;PFL;MG;51
73980;ELTON ROHNELT;PFL;RR;51
74704;EMERSON KAPAZ;PPS;SP;51
73470;ENI VOLTOLINI;PPB;SC;51
73893;ENIO BACCI;PDT;RS;51
74408;ENIVALDO RIBEIRO;PPB;PB;51
74540;ERALDO TINOCO;PFL;BA;51
73894;ESTHER GROSSI;PT;RS;51
74541;EUJÁCIO SIMÕES;PL*;BA;51
74807;EULER MORAIS;PMDB;GO;51
74091;EULER RIBEIRO;PFL;AM;51
74454;EUNÍCIO OLIVEIRA;PMDB;CE;51
74840;EURICO MIRANDA;PPB;RJ;51
74099;EURIPEDES MIRANDA;PDT;RO;51
74345;EVANDRO MILHOMEN;PSB;AP;51
74100;EXPEDITO JÚNIOR;PSDB;RO;51
73895;EZIDIO PINHEIRO;PSB;RS;51
74065;FÁTIMA PELAES;PMDB;AP;51
74542;FÉLIX MENDONÇA;PTB;BA;51
73471;FERNANDO CORUJA;PDT;SC;51
74658;FERNANDO DINIZ;PMDB;MG;51
74417;FERNANDO FERRO;PT;PE;51
74841;FERNANDO GABEIRA;PV;RJ;51
74842;FERNANDO GONÇALVES;PTB;RJ;51
74843;FERNANDO LOPES;PMDB;RJ;51
73481;FERNANDO MARRONI;PT;RS;51
73451;FERNANDO ZUPPO;PSDC;SP;51
73896;FETTER JUNIOR;PPB;RS;51
74771;FEU ROSA;PSDB;ES;51
73990;FIORAVANTE;PT;RS;51
73771;FLÁVIO ARNS;PT;PR;51
73758;FLÁVIO DERZI;PMDB;MS;51
74199;FRANCISCO COELHO;PFL;MA;51
74844;FRANCISCO DORNELLES;PPB;RJ;51
74355;FRANCISCO GARCIA;PPS;AM;51
73981;FRANCISCO RODRIGUES;PFL;RR;51
74845;FRANCISCO SILVA;PST;RJ;51
73597;FRANCISCO SOUSA;PDT;MA;51
74565;FRANCISTÔNIO PINTO;PFL;BA;51
73452;FRANCO MONTORO;PSDB;SP;51
74189;FREIRE JÚNIOR;PMDB;TO;51
74200;GASTÃO VIEIRA;PMDB;MA;51
74544;GEDDEL VIEIRA LIMA;PMDB;BA;51
74659;GENÉSIO BERNARDINO;PMDB;MG;51
74808;GEOVAN FREITAS;PMDB;GO;51
74802;GERALDO MAGELA;PT;DF;51
74566;GERALDO SIMÕES;PT;BA;51
73897;GERMANO RIGOTTO;PMDB;RS;51
74567;GERSON GABRIELLI;PFL;BA;51
74076;GERSON PERES;PPB;PA;51
73472;GERVÁSIO SILVA;PFL;SC;51
72553;GESSIVALDO ISAIAS;PMDB;PI;51
73917;GILBERTO CAPOANI;PMDB;RS;51
74778;GILBERTO KASSAB;PFL;SP;51
74581;GILMAR MACHADO;PT;MG;51
74077;GIOVANNI QUEIROZ;PDT;PA;51
74558;GIVALDO CARIMBÃO;PSB;AL;51
74582;GLYCON TERRA PINTO;PMDB;MG;51
74419;GONZAGA PATRIOTA;PSB;PE;51
73913;GUILHERME MELO;PPB;PI;51
73460;GUSTAVO FRUET;PMDB;PR;51
73691;HAROLDO BEZERRA;PSDB;PA;51
74545;HAROLDO LIMA;PCdoB;BA;51
73582;HELENILDO RIBEIRO;PSDB;AL;51
74583;HÉLIO COSTA;PMDB;MG;51
74324;HENRIQUE EDUARDO ALVES;PMDB;RN;51
73482;HENRIQUE FONTANA;PT;RS;51
97707;HERÁCLITO FORTES;PFL;PI;51
74660;HERCULANO ANGHINETTI;PPB;MG;51
73772;HERMES PARCIANELLO;PMDB;PR;51
74361;HILDEBRANDO PASCOAL;S.PART.;AC;51
73795;HUGO BIEHL;PPB;SC;51
74780;IARA BERNARDI;PT;SP;51
74325;IBERÊ FERREIRA;PTB;RN;51
74663;IBRAHIM ABI-ACKEL;PPB;MG;51
74684;IÉDIO ROSA;PFL;RJ;51
74443;IGOR AVELINO;PMDB;TO;51
74362;ILDEFONÇO CORDEIRO;PSDB;AC;51
74295;INÁCIO ARRUDA;PCdoB;CE;51
74469;INALDO LEITÃO;PSDB;PB;51
74421;INOCÊNCIO OLIVEIRA;PFL;PE;51
73461;ÍRIS SIMÕES;PTB;PR;51
74846;ITAMAR SERPA;PSDB;RJ;51
74562;IVAN PAIXÃO;PPS;SE;51
73531;IVAN VALENTE;PT;SP;51
73570;IVANIO GUERRA;PFL;PR;51
74001;JAIME FERNANDES;PFL;BA;51
74665;JAIME MARTINS;PL*;MG;51
74847;JAIR BOLSONARO;PTB;RJ;51
73532;JAIR MENEGUELLI;PT;SP;51
74546;JAIRO AZI;PFL;BA;51
74547;JAIRO CARNEIRO;PFL;BA;51
74848;JANDIRA FEGHALI;PCdoB;RJ;51
74548;JAQUES WAGNER;PT;BA;51
73900;JARBAS LIMA;PPB;RS;51
73918;JAVIER ALFAYA;PCdoB;BA;51
74549;JOÃO ALMEIDA;PSDB;BA;51
73919;JOÃO BARROS;PDT;MG;51
74559;JOÃO CALDAS;PL*;AL;51
74131;JOÃO CARLOS BACELAR;PFL;BA;51
74445;JOÃO CASTELO;PSDB;MA;51
74422;JOÃO COLAÇO;PSDB;PE;51
74772;JOÃO COSER;PT;ES;51
73682;JOÃO EDUARDO DADO;PDT;SP;51
74667;JOÃO FASSARELLA;PT;MG;51
73454;JOÃO GRANDÃO;PT;MS;51
74316;JOÃO HENRIQUE;PMDB;PI;51
74781;JOÃO HERRMANN NETO;PPS;SP;51
74550;JOÃO LEÃO;PPB;BA;51
74120;JOÃO MAGALHÃES;PMDB;MG;51
73572;JOÃO MAGNO;PT;MG;51
73873;JOÃO MATOS;PMDB;SC;51
74849;JOÃO MENDES;PFL;RJ;51
73534;JOÃO PAULO;PT;SP;51
73874;JOÃO PIZZOLATTI;PPB;SC;51
74190;JOÃO RIBEIRO;PFL;TO;51
74685;JOÃO SAMPAIO;PDT;RJ;51
74240;JOÃO TOTA;PPB;AC;51
73590;JOAQUIM BRITO;PT;AL;51
74477;JOAQUIM FRANCISCO;PFL;PE;51
73575;JOEL DE HOLLANDA;PFL;PE;51
73658;JOFRAN FREJAT;PL*;DF;51
74568;JONIVAL LUCAS JUNIOR;PMDB;BA;51
74563;JORGE ALBERTO;PMDB;SE;51
74686;JORGE BITTAR;PT;RJ;51
74350;JORGE COSTA;PMDB;PA;51
74552;JORGE KHOURY;PFL;BA;51
73569;JORGE PINHEIRO;PMDB;DF;51
73535;JORGE TADEU MUDALEN;PMDB;SP;51
74850;JORGE WILSON;PSDB;RJ;51
73587;JOSÉ ALEKSANDRO;PSL;AC;51
73536;JOSÉ ANÍBAL;PSDB;SP;51
74446;JOSÉ ANTONIO ALMEIDA;PSB;MA;51
73775;JOSÉ BORBA;PMDB;PR;51
74553;JOSÉ CARLOS ALELUIA;PFL;BA;51
74851;JOSÉ CARLOS COUTINHO;PFL;RJ;51
74671;JOSÉ CARLOS ELIAS;PTB;ES;51
74670;JOSÉ CARLOS FONSECA JR.;PFL;ES;51
73462;JOSÉ CARLOS MARTINEZ;PTB;PR;51
73875;JOSÉ CARLOS VIEIRA;PFL;SC;51
74423;JOSÉ CHAVES;PMDB;PE;51
73538;JOSÉ COIMBRA;PTB;SP;51
73539;JOSÉ DE ABREU;PTN;SP;51
74782;JOSÉ DIRCEU;PT;SP;51
74853;JOSÉ EGYDIO;PFL;RJ;51
73540;JOSÉ GENOÍNO;PT;SP;51
73776;JOSÉ JANENE;PPB;PR;51
74297;JOSÉ LINHARES;PPB;CE;51
74125;JOSÉ LOURENÇO;PMDB;BA;51
74412;JOSÉ LUIZ CLEROT;PMDB;PB;51
73541;JOSÉ MACHADO;PT;SP;51
73600;JOSÉ MAGALHÃES;PMDB;MT;51
74093;JOSÉ MELO;PFL;AM;51
74425;JOSÉ MENDONÇA BEZERRA;PFL;PE;51
74584;JOSÉ MILITÃO;PTB;MG;51
74426;JOSÉ MÚCIO MONTEIRO;PSDB;PE;51
74298;JOSÉ PIMENTEL;PT;CE;51
74079;JOSÉ PRIANTE;PMDB;PA;51
74740;JOSÉ REZENDE;PPB;MG;51
74794;JOSÉ ROBERTO BATOCHIO;PDT;SP;51
74554;JOSÉ ROCHA;PFL;BA;51
74569;JOSÉ RONALDO;PFL;BA;51
74741;JOSÉ SANTANA DE VASCONCELLOS;PFL;MG;51
74529;JOSÉ TELES;PSDB;SE;51
74520;JOSÉ THOMAZ NONÔ;PFL;AL;51
74351;JOSUÉ BENGTSON;PTB;PA;51
73666;JOVAIR ARANTES;PSDB;GO;51
73586;JÚLIO DELGADO;PMDB;MG;51
73994;JÚLIO REDECKER;PPB;RS;51
74783;JULIO SEMEGHINI;PSDB;SP;51
74809;JUQUINHA;PL*;GO;51
74346;JURANDIL JUAREZ;PMDB;AP;51
73916;JUSTINIANO PEDROSO;PMDB;SC;51
74570;JUTAHY JUNIOR;PSDB;BA;51
73592;KÁTIA ABREU;PFL;TO;51
73688;KINCAS MATTOS;PSB;SP;51
74742;LAEL VARELLA;PFL;MG;51
74326;LAÍRE ROSADO;PMDB;RN;51
74134;LAMARTINE POSELLA;PMDB;SP;51
74856;LAURA CARNEIRO;PFL;RJ;51
74463;LAVOISIER MAIA;PFL;RN;51
74455;LEO ALCÂNTARA;PSDB;CE;51
73473;LEODEGAR TISCOSKI;PPB;SC;51
74555;LEUR LOMANTO;PMDB;BA;51
73667;LÍDIA QUINAN;PSDB;GO;51
74585;LINCOLN PORTELA;PL*;MG;51
74800;LINO ROSSI;PSDB;MT;51
73474;LUCI CHOINACKI;PT;SC;51
65498;LÚCIA VÂNIA;PSDB;GO;51
74478;LUCIANO BIVAR;PSL;PE;51
73982;LUCIANO CASTRO;PFL;RR;51
73777;LUCIANO PIZZATTO;PFL;PR;51
73545;LUCIANO ZICA;PT;SP;51
73983;LUIS BARBOSA;PFL;RR;51
73483;LUIS CARLOS HEINZE;PPB;RS;51
74687;LUISINHO;PPB;RJ;51
74133;LUIZ ALBERTO;PT;BA;51
74700;LUIZ ANTONIO FLEURY;PTB;SP;51
74810;LUIZ BITTENCOURT;PMDB;GO;51
73778;LUIZ CARLOS HAULY;PSDB;PR;51
74521;LUIZ DANTAS;PTB;AL;51
74775;LUIZ DURÃO;PFL;ES;51
74137;LUIZ EDUARDO GREENHALGH;PT;SP;51
74094;LUIZ FERNANDO;PPB;AM;51
73902;LUIZ MAINARDI;PT;RS;51
74632;LUIZ MOREIRA;PFL;BA;51
74427;LUIZ PIAUHYLINO;PSDB;PE;51
74681;LUIZ RIBEIRO;PSDB;RJ;51
74339;LUIZ SALOMÃO;PT;RJ;51
74688;LUIZ SÉRGIO;PT;RJ;51
74784;LUIZA ERUNDINA;PSB;SP;51
74672;MAGNO MALTA;PL*;ES;51
73547;MALULY NETTO;PFL;SP;51
74633;MANOEL CASTRO;PFL;BA;51
74456;MANOEL SALVIANO;PSDB;CE;51
73602;MANOEL VITÓRIO;PT;MS;51
74124;MARÇAL FILHO;PMDB;MS;51
73548;MARCELO BARBIERI;PMDB;SP;51
74460;MARCELO CASTRO;PMDB;PI;51
74530;MARCELO DÉDA;PT;SE;51
74300;MARCELO TEIXEIRA;PMDB;CE;51
74363;MÁRCIO BITTAR;PPS;AC;51
74860;MÁRCIO FORTES;PSDB;RJ;51
74333;MÁRCIO MATOS;PTB;PR;51
74744;MÁRCIO REINALDO MOREIRA;PPB;MG;51
74470;MARCONDES GADELHA;PFL;PB;51
74364;MARCOS AFONSO;PT;AC;51
74785;MARCOS CINTRA;PFL;SP;51
74479;MARCOS DE JESUS;PL*;PE;51
74745;MARCOS LIMA;PMDB;MG;51
73484;MARCOS ROLIM;PT;RS;51
74235;MARCUS VICENTE;PPB;ES;51
74803;MARIA ABADIA;PSDB;DF;51
74586;MARIA DO CARMO LARA;PT;MG;51
74746;MARIA ELVIRA;PMDB;MG;51
73659;MARIA LAURA;PT;DF;51
74587;MARIA LÚCIA;PMDB;MG;51
74177;MARINHA RAUPP;PMDB;RO;51
74329;MÁRIO ASSAD JÚNIOR;PL*;MG;51
74747;MÁRIO DE OLIVEIRA;PST;MG;51
74635;MÁRIO NEGROMONTE;PPB;BA;51
73760;MARISA SERRANO;PSDB;MS;51
74689;MATTOS NASCIMENTO;PST;RJ;51
65904;MAURÍLIO FERREIRA LIMA;PMDB;PE;51
73588;MAURO BENEVIDES;PMDB;CE;51
74206;MAURO FECURY;PFL;MA;51
74749;MAURO LOPES;PMDB;MG;51
74673;MAX MAURO;PTB;ES;51
73780;MAX ROSENMANN;PMDB;PR;51
74786;MEDEIROS;PL*;SP;51
73904;MENDES RIBEIRO FILHO;PMDB;RS;51
73552;MICHEL TEMER;PMDB;SP;51
74337;MILTON BARBOSA;PFL;BA;51
74787;MILTON MONTI;PL*;SP;51
74861;MILTON TEMER;PT;RJ;51
74690;MIRIAM REID;PSB;RJ;51
74862;MIRO TEIXEIRA;PDT;RJ;51
74238;MOACIR MICHELETTO;PMDB;PR;51
73601;MOACIR PIOVESAN;PDT;PR;51
73984;MOISÉS LIPNIK;PL*;RR;51
74788;MOREIRA FERREIRA;PFL;SP;51
74457;MORONI TORGAN;PFL;CE;51
74464;MÚCIO SÁ;PTB;RN;51
74112;MURILO DOMINGOS;PTB;MT;51
74318;MUSSA DEMES;PFL;PI;51
74021;NAIR XAVIER LOBO;PMDB;GO;51
74108;NARCIO RODRIGUES;PSDB;MG;51
74225;NEIVA MOREIRA;PDT;MA;51
74789;NELO RODOLFO;PMDB;SP;51
74243;NELSON HARTER;PMDB;RS;51
73906;NELSON MARCHEZAN;PSDB;RS;51
73553;NELSON MARQUEZELLI;PTB;SP;51
73781;NELSON MEURER;PPB;PR;51
74301;NELSON OTOCH;PSDB;CE;51
74571;NELSON PELLEGRINO;PT;BA;51
73907;NELSON PROENÇA;PPS;RS;51
73761;NELSON TRAD;PTB;MS;51
74790;NEUTON LIMA;PTB;SP;51
74327;NEY LOPES;PFL;RN;51
74447;NICE LOBÃO;PFL;MA;51
74080;NICIAS RIBEIRO;PSDB;PA;51
73594;NILMAR RUIZ;PFL;TO;51
74751;NILMÁRIO MIRANDA;PT;MG;51
74572;NILO COELHO;PSDB;BA;51
74365;NILSON MOURÃO;PT;AC;51
74352;NILSON PINTO;PSDB;PA;51
74776;NILTON BAIANO;PPB;ES;51
74359;NILTON CAPIXABA;PTB;RO;51
74811;NORBERTO TEIXEIRA;PMDB;GO;51
74752;ODELMO LEÃO;PPB;MG;51
73782;ODÍLIO BALBINOTTI;PMDB;PR;51
74005;OLAVO CALHEIROS;PMDB;AL;51
74588;OLIMPIO PIRES;PDT;MG;51
73464;OLIVEIRA FILHO;PL*;PR;51
73684;ORLANDO DESCONSI;PT;RS;51
73603;ORLANDO FANTAZZINI;PT;SP;51
74109;OSCAR ANDRADE;PL*;RO;51
74753;OSMÂNIO PEREIRA;PSDB;MG;51
73463;OSMAR SERRAGLIO;PMDB;PR;51
73692;OSMAR TERRA;PMDB;RS;51
73660;OSÓRIO ADRIANO;PFL;DF;51
73909;OSVALDO BIOLCHI;PMDB;RS;51
74430;OSVALDO COELHO;PFL;PE;51
74191;OSVALDO REIS;PMDB;TO;51
73571;OSVALDO SOBRINHO;PTB;MT;51
74122;OSWALDO SOLER;PSDB;MT;51
73783;PADRE ROQUE;PT;PR;51
74319;PAES LANDIM;PFL;PI;51
74444;PASTOR AMARILDO;PSB;TO;51
74095;PAUDERNEY AVELINO;PFL;AM;51
74692;PAULO BALTAZAR;PSB;RJ;51
74573;PAULO BRAGA;PFL;BA;51
73576;PAULO DE ALMEIDA;PFL;RJ;51
74754;PAULO DELGADO;PT;MG;51
74017;PAULO FEIJÓ;PSDB;RJ;51
73884;PAULO GOUVÊA;PFL;SC;51
73485;PAULO JOSÉ GOUVÊA;PL*;RS;51
74791;PAULO KOBAYASHI;PSDB;SP;51
73829;PAULO LESSA;PPB;RJ;51
73555;PAULO LIMA;PMDB;SP;51
74574;PAULO MAGALHÃES;PFL;BA;51
74448;PAULO MARINHO;PFL;MA;51
74192;PAULO MOURÃO;PSDB;TO;51
74804;PAULO OCTÁVIO;PFL;DF;51
73910;PAULO PAIM;PT;RS;51
73914;PAULO RANGEL;PT;BA;51
74082;PAULO ROCHA;PT;PA;51
73491;PEDRO BITTENCOURT;PFL;SC;51
73672;PEDRO CANEDO;PSDB;GO;51
74805;PEDRO CELSO;PT;DF;51
74812;PEDRO CHAVES;PMDB;GO;51
74431;PEDRO CORRÊA;PPB;PE;51
74556;PEDRO EUGÊNIO;PT;PE;51
74449;PEDRO FERNANDES;PTB;MA;51
74111;PEDRO HENRY;PPB;MT;51
74637;PEDRO IRUJO;PFL;BA;51
74207;PEDRO NOVAIS;PMDB;MA;51
73455;PEDRO PEDROSSIAN;PPB;MS;51
74102;PEDRO VALADARES;PSB;SE;51
73673;PEDRO WILSON;PT;GO;51
74756;PHILEMON RODRIGUES;PL*;MG;51
74589;PIMENTA DA VEIGA;PSDB;MG;51
74303;PIMENTEL GOMES;PPS;CE;51
74304;PINHEIRO LANDIM;PSL;CE;51
73486;POMPEO DE MATTOS;PDT;RS;51
74638;PRISCO VIANA;PPB;BA;51
74792;PROFESSOR LUIZINHO;PT;SP;51
73465;RAFAEL GRECA;PFL;PR;51
74590;RAFAEL GUERRA;PSDB;MG;51
74237;RAIMUNDO COLOMBO;PFL;SC;51
74216;RAIMUNDO GOMES DE MATOS;PSDB;CE;51
74084;RAIMUNDO SANTOS;PL*;PA;51
73593;RAINEL BARBOSA;PMDB;TO;51
73574;REGINALDO GERMANO;PFL;BA;51
74560;REGIS CAVALCANTE;PPS;AL;51
73693;REINALDO GRIPP;PL*;RJ;51
74208;REMI TRINTA;PL*;MA;51
73591;RENATO SILVA;PSDB;PR;51
73475;RENATO VIANNA;PMDB;SC;51
74353;RENILDO LEAL;PTB;PA;51
73788;RICARDO BARROS;PPB;PR;51
74793;RICARDO BERZOINI;PT;SP;51
74674;RICARDO FERRAÇO;PPS;ES;51
74557;RICARDO FIUZA;PPB;PE;51
73557;RICARDO IZAR;PTB;SP;51
73578;RICARDO MARANHÃO;PSB;RJ;51
73580;RICARDO NORONHA;PMDB;DF;51
74023;RICARDO RIQUE;PSDB;PB;51
73490;RICARTE DE FREITAS;PTB;MT;51
74777;RITA CAMATA;PMDB;ES;51
73985;ROBÉRIO ARAÚJO;PL*;RR;51
73487;ROBERTO ARGENTA;PHS;RS;51
73674;ROBERTO BALESTRA;PPB;GO;51
74758;ROBERTO BRANT;PFL;MG;51
73420;ROBERTO JEFFERSON;PTB;RJ;51
73912;ROBERTO JOHN;PT;PI;51
74305;ROBERTO PESSOA;PFL;CE;51
74209;ROBERTO ROCHA;PSDB;MA;51
73558;ROBSON TUMA;PFL;SP;51
74693;RODRIGO MAIA;PFL;RJ;51
73651;ROGÉRIO SILVA;PPS;MT;51
74640;ROLAND LAVIGNE;PMDB;BA;51
74759;ROMEL ANIZIO;PPB;MG;51
74591;ROMEU QUEIROZ;PTB;MG;51
74306;ROMMEL FEIJÓ;PSDB;CE;51
74813;RONALDO CAIADO;PFL;GO;51
73421;RONALDO CEZAR COELHO;PSDB;RJ;51
74760;RONALDO PERIM;PMDB;MG;51
74221;RONALDO SANTOS;PSDB;RJ;51
74592;RONALDO VASCONCELLOS;PTB;MG;51
73507;ROSE DE FREITAS;PSDB;ES;51
73422;RUBEM MEDINA;PFL;RJ;51
73466;RUBENS BUENO;PPS;PR;51
74795;RUBENS FURLAN;PPS;SP;51
73604;RUI FALCÃO;PT;SP;51
74434;SALATIEL CARVALHO;PMDB;PE;51
73986;SALOMÃO CRUZ;PFL;RR;51
